Sender ID,Msg ID (dec),Msg ID (hex),Msg Name,Msg Length,TOW [s],Data
39016,521,0x0209,POS-ECEF,40,179566.600,SPS | X: -2497094.623 m | Y: -3805519.102 m | Z: 4453099.032 m | Used SVs: 12
39016,526,0x020E,VEL-NED,30,179566.600,COG: 104.04 deg | SOG: 0.02 m/s | Vert Vel: 0.02 m/s
39016,525,0x020D,VEL-ECEF,28,179566.600,X: -0.003 m/s | Y: -0.013 m/s | Z: 0.011 m/s
39016,520,0x0208,DOPS,23,179566.600,HDOP: 1.0 | PDOP: 1.5
39016,2304,0x0900,IMU-RAW,25,179566.612,
39016,2304,0x0900,IMU-RAW,25,179566.617,
39016,2306,0x0902,MAG-RAW,19,179566.617,
39016,29,0x001D,UART-STATE,82,,0.0 0.0 0 0 0.0 0.0 | 0.0 0.0 0 0 0.0 0.0 | 0.0 0.0 0 0 0.0 0.0 | -0.0 0.0 0.0 -0.0 | -0.0 0.0 0.0 -0.0
39016,2304,0x0900,IMU-RAW,25,179566.622,
39016,2304,0x0900,IMU-RAW,25,179566.627,
39016,2304,0x0900,IMU-RAW,25,179566.632,
39016,2304,0x0900,IMU-RAW,25,179566.637,
39016,2304,0x0900,IMU-RAW,25,179566.642,
39016,2304,0x0900,IMU-RAW,25,179566.647,
39016,2304,0x0900,IMU-RAW,25,179566.652,
39016,2304,0x0900,IMU-RAW,25,179566.657,
39016,2306,0x0902,MAG-RAW,19,179566.657,
39016,2304,0x0900,IMU-RAW,25,179566.662,
39016,2304,0x0900,IMU-RAW,25,179566.667,
39016,2304,0x0900,IMU-RAW,25,179566.672,
39016,2304,0x0900,IMU-RAW,25,179566.677,
39016,2304,0x0900,IMU-RAW,25,179566.682,
39016,2304,0x0900,IMU-RAW,25,179566.687,
39016,2304,0x0900,IMU-RAW,25,179566.692,
39016,2304,0x0900,IMU-RAW,25,179566.697,
39016,2306,0x0902,MAG-RAW,19,179566.697,
39016,74,0x004A,OBS,257,179566.700,Msg 1 of 2 (14) [G17-L1C:PCDAr:48.8] [G6-L1C:PCDAr:46.5] [G19-L1C:PCDAr:46.8] [G15-L1C:PCDAr:50.0] [G13-L1C:PCDAr:43.5] [G12-L1C:PCDAr:40.8] [G24-L1C:PCDAr:43.3] [G28-L1C:PCDAr:46.5] [G17-L2C:PCDAr:45.3] [G6-L2C:PCDAr:42.8] [G15-L2C:PCDAr:39.5] [G12-L2C:PCDAr:35.0] [G24-L2C:PCDAr:43.5] [R18-G1C:PCDAr:42.8]
39016,74,0x004A,OBS,189,179566.700,Msg 2 of 2 (10) [R19-G1C:PCDAr:48.5] [R15-G1C:PCDAr:47.5] [R16-G1C:PCDAr:40.8] [R9-G1C:PCDAr:41.0] [R18-G2C:PCDAr:45.0] [R17-G2C:PCDAr:35.5] [R19-G2C:PCDAr:42.3] [R16-G2C:PCDAr:36.3] [R15-G2C:PCDAr:30.8] [R9-G2C:PCDAr:36.5]
39016,2304,0x0900,IMU-RAW,25,179566.702,
39016,2304,0x0900,IMU-RAW,25,179566.707,
39016,258,0x0102,GPS-TIME,19,179566.700,Wk: 1991
39016,259,0x0103,UTC-TIME,24,179566.700,2018-03-06 01:52:28.699 | UTC Offset: NVM
39016,522,0x020A,POS-LLA,42,179566.700,SPS | Lat: 44.5653922 deg | Lon: -123.2719689 deg | Alt: 43.999 m | Used SVs: 12
39016,521,0x0209,POS-ECEF,40,179566.700,SPS | X: -2497094.613 m | Y: -3805519.208 m | Z: 4453099.034 m | Used SVs: 12
39016,526,0x020E,VEL-NED,30,179566.700,COG: 320.71 deg | SOG: 0.02 m/s | Vert Vel: -0.01 m/s
39016,525,0x020D,VEL-ECEF,28,179566.700,X: 0.000 m/s | Y: 0.016 m/s | Z: 0.003 m/s
39016,520,0x0208,DOPS,23,179566.700,HDOP: 1.0 | PDOP: 1.5
39016,2304,0x0900,IMU-RAW,25,179566.711,
39016,2304,0x0900,IMU-RAW,25,179566.716,
39016,2304,0x0900,IMU-RAW,25,179566.721,
39016,2304,0x0900,IMU-RAW,25,179566.726,
39016,2304,0x0900,IMU-RAW,25,179566.731,
39016,2304,0x0900,IMU-RAW,25,179566.736,
39016,2306,0x0902,MAG-RAW,19,179566.736,
39016,2304,0x0900,IMU-RAW,25,179566.741,
39016,2304,0x0900,IMU-RAW,25,179566.746,
39016,2304,0x0900,IMU-RAW,25,179566.751,
39016,2304,0x0900,IMU-RAW,25,179566.756,
39016,2304,0x0900,IMU-RAW,25,179566.761,
39016,2304,0x0900,IMU-RAW,25,179566.766,
39016,2304,0x0900,IMU-RAW,25,179566.771,
39016,2304,0x0900,IMU-RAW,25,179566.776,
39016,2306,0x0902,MAG-RAW,19,179566.776,
39016,2304,0x0900,IMU-RAW,25,179566.781,
39016,2304,0x0900,IMU-RAW,25,179566.786,
39016,2304,0x0900,IMU-RAW,25,179566.791,
39016,2304,0x0900,IMU-RAW,25,179566.796,
39016,2304,0x0900,IMU-RAW,25,179566.801,
39016,74,0x004A,OBS,257,179566.800,Msg 1 of 2 (14) [G17-L1C:PCDAr:48.8] [G6-L1C:PCDAr:46.5] [G19-L1C:PCDAr:46.8] [G15-L1C:PCDAr:50.0] [G13-L1C:PCDAr:43.8] [G12-L1C:PCDAr:40.8] [G24-L1C:PCDAr:43.3] [G28-L1C:PCDAr:46.5] [G17-L2C:PCDAr:45.3] [G6-L2C:PCDAr:42.8] [G15-L2C:PCDAr:39.5] [G12-L2C:PCDAr:34.8] [G24-L2C:PCDAr:43.5] [R18-G1C:PCDAr:42.8]
39016,74,0x004A,OBS,189,179566.800,Msg 2 of 2 (10) [R19-G1C:PCDAr:48.5] [R15-G1C:PCDAr:47.5] [R16-G1C:PCDAr:40.8] [R9-G1C:PCDAr:41.0] [R18-G2C:PCDAr:45.0] [R17-G2C:PCDAr:35.3] [R19-G2C:PCDAr:42.3] [R16-G2C:PCDAr:36.3] [R15-G2C:PCDAr:30.5] [R9-G2C:PCDAr:36.5]
39016,2304,0x0900,IMU-RAW,25,179566.806,
39016,2304,0x0900,IMU-RAW,25,179566.811,
39016,258,0x0102,GPS-TIME,19,179566.800,Wk: 1991
39016,259,0x0103,UTC-TIME,24,179566.800,2018-03-06 01:52:28.799 | UTC Offset: NVM
39016,522,0x020A,POS-LLA,42,179566.800,SPS | Lat: 44.5653917 deg | Lon: -123.2719679 deg | Alt: 44.056 m | Used SVs: 12
39016,521,0x0209,POS-ECEF,40,179566.800,SPS | X: -2497094.590 m | Y: -3805519.319 m | Z: 4453099.033 m | Used SVs: 12
39016,526,0x020E,VEL-NED,30,179566.800,COG: 202.62 deg | SOG: 0.02 m/s | Vert Vel: 0.01 m/s
39016,525,0x020D,VEL-ECEF,28,179566.800,X: -0.015 m/s | Y: -0.013 m/s | Z: 0.002 m/s
39016,520,0x0208,DOPS,23,179566.800,HDOP: 1.0 | PDOP: 1.5
39016,2304,0x0900,IMU-RAW,25,179566.816,
39016,2306,0x0902,MAG-RAW,19,179566.816,
39016,2304,0x0900,IMU-RAW,25,179566.821,
39016,2304,0x0900,IMU-RAW,25,179566.826,
39016,2304,0x0900,IMU-RAW,25,179566.831,
39016,2304,0x0900,IMU-RAW,25,179566.836,
39016,2304,0x0900,IMU-RAW,25,179566.841,
39016,2304,0x0900,IMU-RAW,25,179566.846,
39016,2304,0x0900,IMU-RAW,25,179566.850,
39016,2304,0x0900,IMU-RAW,25,179566.855,
39016,2306,0x0902,MAG-RAW,19,179566.855,
39016,2304,0x0900,IMU-RAW,25,179566.860,
39016,2304,0x0900,IMU-RAW,25,179566.865,
39016,2304,0x0900,IMU-RAW,25,179566.870,
39016,65,0x0041,TRK-STATE,172,,Trk SVs: 16 | L1: 10 | L2: 6 | G1: 5 | G2: 6
39016,2304,0x0900,IMU-RAW,25,179566.875,
39016,2304,0x0900,IMU-RAW,25,179566.880,
39016,2304,0x0900,IMU-RAW,25,179566.885,
39016,2304,0x0900,IMU-RAW,25,179566.890,
39016,2304,0x0900,IMU-RAW,25,179566.895,
39016,2306,0x0902,MAG-RAW,19,179566.895,
39016,2304,0x0900,IMU-RAW,25,179566.900,
39016,74,0x004A,OBS,257,179566.900,Msg 1 of 2 (14) [G17-L1C:PCDAr:48.8] [G6-L1C:PCDAr:46.5] [G19-L1C:PCDAr:46.8] [G15-L1C:PCDAr:50.0] [G13-L1C:PCDAr:43.8] [G12-L1C:PCDAr:40.8] [G24-L1C:PCDAr:43.3] [G28-L1C:PCDAr:46.5] [G17-L2C:PCDAr:45.3] [G6-L2C:PCDAr:42.8] [G15-L2C:PCDAr:39.5] [G12-L2C:PCDAr:35.0] [G24-L2C:PCDAr:43.5] [R18-G1C:PCDAr:42.8]
39016,74,0x004A,OBS,189,179566.900,Msg 2 of 2 (10) [R19-G1C:PCDAr:48.5] [R15-G1C:PCDAr:47.5] [R16-G1C:PCDAr:40.8] [R9-G1C:PCDAr:41.0] [R18-G2C:PCDAr:45.3] [R17-G2C:PCDAr:35.3] [R19-G2C:PCDAr:42.3] [R16-G2C:PCDAr:36.3] [R15-G2C:PCDAr:30.8] [R9-G2C:PCDAr:36.8]
39016,2304,0x0900,IMU-RAW,25,179566.905,
39016,2304,0x0900,IMU-RAW,25,179566.910,
39016,258,0x0102,GPS-TIME,19,179566.900,Wk: 1991
39016,259,0x0103,UTC-TIME,24,179566.900,2018-03-06 01:52:28.899 | UTC Offset: NVM
39016,522,0x020A,POS-LLA,42,179566.900,SPS | Lat: 44.5653912 deg | Lon: -123.2719663 deg | Alt: 44.094 m | Used SVs: 12
39016,521,0x0209,POS-ECEF,40,179566.900,SPS | X: -2497094.520 m | Y: -3805519.444 m | Z: 4453099.020 m | Used SVs: 12
39016,526,0x020E,VEL-NED,30,179566.900,COG: 66.04 deg | SOG: 0.02 m/s | Vert Vel: -0.01 m/s
39016,525,0x020D,VEL-ECEF,28,179566.900,X: 0.023 m/s | Y: 0.002 m/s | Z: -0.004 m/s
39016,520,0x0208,DOPS,23,179566.900,HDOP: 1.0 | PDOP: 1.5
39016,2304,0x0900,IMU-RAW,25,179566.915,
39016,2304,0x0900,IMU-RAW,25,179566.920,
39016,2304,0x0900,IMU-RAW,25,179566.925,
39016,2304,0x0900,IMU-RAW,25,179566.930,
39016,2304,0x0900,IMU-RAW,25,179566.935,
39016,2306,0x0902,MAG-RAW,19,179566.935,
39016,2304,0x0900,IMU-RAW,25,179566.940,
39016,2304,0x0900,IMU-RAW,25,179566.945,
39016,2304,0x0900,IMU-RAW,25,179566.950,
39016,2304,0x0900,IMU-RAW,25,179566.955,
39016,2304,0x0900,IMU-RAW,25,179566.960,
39016,2304,0x0900,IMU-RAW,25,179566.965,
39016,2304,0x0900,IMU-RAW,25,179566.970,
39016,2304,0x0900,IMU-RAW,25,179566.975,
39016,2306,0x0902,MAG-RAW,19,179566.975,
39016,2304,0x0900,IMU-RAW,25,179566.980,
39016,2304,0x0900,IMU-RAW,25,179566.985,
39016,2304,0x0900,IMU-RAW,25,179566.989,
39016,2304,0x0900,IMU-RAW,25,179566.994,
39016,2304,0x0900,IMU-RAW,25,179566.999,
39016,74,0x004A,OBS,257,179567.000,Msg 1 of 2 (14) [G17-L1C:PCDAr:48.5] [G6-L1C:PCDAr:46.5] [G19-L1C:PCDAr:46.8] [G15-L1C:PCDAr:50.0] [G13-L1C:PCDAr:43.8] [G12-L1C:PCDAr:40.5] [G24-L1C:PCDAr:43.5] [G28-L1C:PCDAr:46.5] [G17-L2C:PCDAr:45.3] [G6-L2C:PCDAr:42.8] [G15-L2C:PCDAr:39.5] [G12-L2C:PCDAr:35.0] [G24-L2C:PCDAr:43.5] [R18-G1C:PCDAr:42.5]
39016,74,0x004A,OBS,189,179567.000,Msg 2 of 2 (10) [R19-G1C:PCDAr:48.5] [R15-G1C:PCDAr:47.5] [R16-G1C:PCDAr:40.8] [R9-G1C:PCDAr:41.0] [R18-G2C:PCDAr:45.3] [R17-G2C:PCDAr:35.3] [R19-G2C:PCDAr:42.3] [R16-G2C:PCDAr:36.3] [R15-G2C:PCDAr:30.8] [R9-G2C:PCDAr:36.8]
39016,2304,0x0900,IMU-RAW,25,179567.004,
39016,2304,0x0900,IMU-RAW,25,179567.009,
39016,258,0x0102,GPS-TIME,19,179567.000,Wk: 1991
39016,259,0x0103,UTC-TIME,24,179567.000,2018-03-06 01:52:28.999 | UTC Offset: NVM
39016,522,0x020A,POS-LLA,42,179567.000,SPS | Lat: 44.5653909 deg | Lon: -123.2719660 deg | Alt: 44.126 m | Used SVs: 12
39016,521,0x0209,POS-ECEF,40,179567.000,SPS | X: -2497094.526 m | Y: -3805519.502 m | Z: 4453099.014 m | Used SVs: 12
39016,526,0x020E,VEL-NED,30,179567.000,COG: 140.71 deg | SOG: 0.02 m/s | Vert Vel: 0.01 m/s
39016,525,0x020D,VEL-ECEF,28,179567.000,X: -0.001 m/s | Y: -0.017 m/s | Z: -0.002 m/s
39016,520,0x0208,DOPS,23,179567.000,HDOP: 1.0 | PDOP: 1.5
39016,2304,0x0900,IMU-RAW,25,179567.014,
39016,2306,0x0902,MAG-RAW,19,179567.014,
39016,2304,0x0900,IMU-RAW,25,179567.019,
39016,2304,0x0900,IMU-RAW,25,179567.024,
39016,2304,0x0900,IMU-RAW,25,179567.029,
39016,2304,0x0900,IMU-RAW,25,179567.034,
39016,2304,0x0900,IMU-RAW,25,179567.039,
39016,2304,0x0900,IMU-RAW,25,179567.044,
39016,2304,0x0900,IMU-RAW,25,179567.049,
39016,2304,0x0900,IMU-RAW,25,179567.054,
39016,2306,0x0902,MAG-RAW,19,179567.054,
39016,2304,0x0900,IMU-RAW,25,179567.059,
39016,2304,0x0900,IMU-RAW,25,179567.064,
39016,30,0x001E,ACQ-SV-PROFILE,43,,
39016,31,0x001F,ACQ-RESULT,24,,
39016,2304,0x0900,IMU-RAW,25,179567.069,
39016,2304,0x0900,IMU-RAW,25,179567.074,
39016,2304,0x0900,IMU-RAW,25,179567.079,
39016,2304,0x0900,IMU-RAW,25,179567.084,
39016,2304,0x0900,IMU-RAW,25,179567.089,
39016,2304,0x0900,IMU-RAW,25,179567.094,
39016,2306,0x0902,MAG-RAW,19,179567.094,
39016,2304,0x0900,IMU-RAW,25,179567.099,
39016,74,0x004A,OBS,257,179567.100,Msg 1 of 2 (14) [G17-L1C:PCDAr:48.5] [G6-L1C:PCDAr:46.5] [G19-L1C:PCDAr:47.0] [G15-L1C:PCDAr:50.0] [G13-L1C:PCDAr:44.0] [G12-L1C:PCDAr:40.5] [G24-L1C:PCDAr:43.5] [G28-L1C:PCDAr:46.5] [G17-L2C:PCDAr:45.3] [G6-L2C:PCDAr:42.8] [G15-L2C:PCDAr:39.5] [G12-L2C:PCDAr:35.3] [G24-L2C:PCDAr:43.5] [R18-G1C:PCDAr:42.5]
39016,74,0x004A,OBS,189,179567.100,Msg 2 of 2 (10) [R19-G1C:PCDAr:48.5] [R15-G1C:PCDAr:47.5] [R16-G1C:PCDAr:40.8] [R9-G1C:PCDAr:41.0] [R18-G2C:PCDAr:45.3] [R17-G2C:PCDAr:35.3] [R19-G2C:PCDAr:42.3] [R16-G2C:PCDAr:36.3] [R15-G2C:PCDAr:30.8] [R9-G2C:PCDAr:36.8]
39016,2304,0x0900,IMU-RAW,25,179567.104,
39016,2304,0x0900,IMU-RAW,25,179567.109,
39016,258,0x0102,GPS-TIME,19,179567.100,Wk: 1991
39016,259,0x0103,UTC-TIME,24,179567.100,2018-03-06 01:52:29.099 | UTC Offset: NVM
39016,522,0x020A,POS-LLA,42,179567.100,SPS | Lat: 44.5653903 deg | Lon: -123.2719661 deg | Alt: 44.064 m | Used SVs: 12
39016,521,0x0209,POS-ECEF,40,179567.100,SPS | X: -2497094.533 m | Y: -3805519.499 m | Z: 4453098.924 m | Used SVs: 12
39016,526,0x020E,VEL-NED,30,179567.100,COG: 244.98 deg | SOG: 0.03 m/s | Vert Vel: 0.02 m/s
39016,525,0x020D,VEL-ECEF,28,179567.100,X: -0.024 m/s | Y: -0.008 m/s | Z: 0.010 m/s
39016,520,0x0208,DOPS,23,179567.100,HDOP: 1.0 | PDOP: 1.5
39016,65535,0xFFFF,HEARTBEAT,12,,ANT OK | NAP OK | IO OK | SYS OK
39016,2304,0x0900,IMU-RAW,25,179567.114,
39016,23,0x0017,THREAD-STATE,34,,main | 0.0 % | 30680 B
39016,23,0x0017,THREAD-STATE,34,,idle | 0.8 % | 124 B
39016,23,0x0017,THREAD-STATE,34,,rpmsg | 0.3 % | 3588 B
39016,23,0x0017,THREAD-STATE,34,,SBP | 0.0 % | 65532 B
39016,23,0x0017,THREAD-STATE,34,,NAP | 0.0 % | 32060 B
39016,23,0x0017,THREAD-STATE,34,,manage LED | 0.0 % | 1812 B
39016,23,0x0017,THREAD-STATE,34,,IMU | 0.4 % | 1868 B
39016,23,0x0017,THREAD-STATE,34,,IMU aux | 0.0 % | 2060 B
39016,23,0x0017,THREAD-STATE,34,,manage RTC | 0.0 % | 1948 B
39016,23,0x0017,THREAD-STATE,34,,ndb | 0.0 % | 1276 B
39016,23,0x0017,THREAD-STATE,34,,NAP Tracking | 20.6 % | 30524 B
39016,23,0x0017,THREAD-STATE,34,,decode | 1.0 % | 1052 B
39016,23,0x0017,THREAD-STATE,34,,manage acq | 65.5 % | 14452 B
39016,23,0x0017,THREAD-STATE,34,,system monitor | 0.0 % | 1492 B
39016,23,0x0017,THREAD-STATE,34,,Watchdog | 0.0 % | 1172 B
39016,23,0x0017,THREAD-STATE,34,,me_calc_pvt | 2.4 % | 65532 B
39016,23,0x0017,THREAD-STATE,34,,starling | 8.4 % | 65532 B
39016,23,0x0017,THREAD-STATE,34,,time matched obs | 0.0 % | 65532 B
39016,23,0x0017,THREAD-STATE,34,,PPS | 0.0 % | 108 B
39016,23,0x0017,THREAD-STATE,34,,spectrum analyzer | 0.0 % | 4012 B
39016,2304,0x0900,IMU-RAW,25,179567.119,
39016,2304,0x0900,IMU-RAW,25,179567.124,
39016,2304,0x0900,IMU-RAW,25,179567.128,
39016,2304,0x0900,IMU-RAW,25,179567.133,
39016,2306,0x0902,MAG-RAW,19,179567.133,
39016,2304,0x0900,IMU-RAW,25,179567.138,
39016,2304,0x0900,IMU-RAW,25,179567.143,
39016,2304,0x0900,IMU-RAW,25,179567.148,
39016,2304,0x0900,IMU-RAW,25,179567.153,
39016,2304,0x0900,IMU-RAW,25,179567.158,
39016,2304,0x0900,IMU-RAW,25,179567.163,
39016,2304,0x0900,IMU-RAW,25,179567.168,
39016,2304,0x0900,IMU-RAW,25,179567.173,
39016,2306,0x0902,MAG-RAW,19,179567.173,
39016,2304,0x0900,IMU-RAW,25,179567.178,
39016,2304,0x0900,IMU-RAW,25,179567.183,
39016,2304,0x0900,IMU-RAW,25,179567.188,
39016,2304,0x0900,IMU-RAW,25,179567.193,
39016,2304,0x0900,IMU-RAW,25,179567.198,
39016,74,0x004A,OBS,257,179567.200,Msg 1 of 2 (14) [G17-L1C:PCDAr:48.5] [G6-L1C:PCDAr:46.3] [G19-L1C:PCDAr:46.8] [G15-L1C:PCDAr:49.8] [G13-L1C:PCDAr:43.8] [G12-L1C:PCDAr:40.5] [G24-L1C:PCDAr:43.5] [G28-L1C:PCDAr:46.5] [G17-L2C:PCDAr:45.3] [G6-L2C:PCDAr:42.8] [G15-L2C:PCDAr:39.5] [G12-L2C:PCDAr:35.3] [G24-L2C:PCDAr:43.5] [R18-G1C:PCDAr:42.5]
39016,74,0x004A,OBS,189,179567.200,Msg 2 of 2 (10) [R19-G1C:PCDAr:48.8] [R15-G1C:PCDAr:47.5] [R16-G1C:PCDAr:40.8] [R9-G1C:PCDAr:41.0] [R18-G2C:PCDAr:45.3] [R17-G2C:PCDAr:35.3] [R19-G2C:PCDAr:42.3] [R16-G2C:PCDAr:36.3] [R15-G2C:PCDAr:30.8] [R9-G2C:PCDAr:36.8]
39016,2304,0x0900,IMU-RAW,25,179567.203,
39016,2304,0x0900,IMU-RAW,25,179567.208,
39016,258,0x0102,GPS-TIME,19,179567.200,Wk: 1991
39016,259,0x0103,UTC-TIME,24,179567.200,2018-03-06 01:52:29.199 | UTC Offset: NVM
39016,522,0x020A,POS-LLA,42,179567.200,SPS | Lat: 44.5653896 deg | Lon: -123.2719660 deg | Alt: 44.022 m | Used SVs: 12
39016,521,0x0209,POS-ECEF,40,179567.200,SPS | X: -2497094.536 m | Y: -3805519.522 m | Z: 4453098.843 m | Used SVs: 12
39016,526,0x020E,VEL-NED,30,179567.200,COG: 296.57 deg | SOG: 0.04 m/s | Vert Vel: -0.04 m/s
39016,525,0x020D,VEL-ECEF,28,179567.200,X: 0.008 m/s | Y: 0.029 m/s | Z: -0.021 m/s
39016,520,0x0208,DOPS,23,179567.200,HDOP: 1.0 | PDOP: 1.5
39016,2304,0x0900,IMU-RAW,25,179567.213,
39016,2306,0x0902,MAG-RAW,19,179567.213,
39016,2304,0x0900,IMU-RAW,25,179567.218,
39016,2304,0x0900,IMU-RAW,25,179567.223,
39016,2304,0x0900,IMU-RAW,25,179567.228,
39016,2304,0x0900,IMU-RAW,25,179567.233,
39016,2304,0x0900,IMU-RAW,25,179567.238,
39016,2304,0x0900,IMU-RAW,25,179567.243,
39016,2304,0x0900,IMU-RAW,25,179567.248,
39016,2304,0x0900,IMU-RAW,25,179567.253,
39016,2306,0x0902,MAG-RAW,19,179567.253,
39016,2304,0x0900,IMU-RAW,25,179567.258,
39016,2304,0x0900,IMU-RAW,25,179567.263,
39016,2304,0x0900,IMU-RAW,25,179567.268,
39016,2304,0x0900,IMU-RAW,25,179567.272,
39016,2304,0x0900,IMU-RAW,25,179567.277,
39016,2304,0x0900,IMU-RAW,25,179567.282,
39016,2304,0x0900,IMU-RAW,25,179567.287,
39016,2304,0x0900,IMU-RAW,25,179567.292,
39016,2306,0x0902,MAG-RAW,19,179567.292,
39016,2304,0x0900,IMU-RAW,25,179567.297,
39016,74,0x004A,OBS,257,179567.300,Msg 1 of 2 (14) [G17-L1C:PCDAr:48.5] [G6-L1C:PCDAr:46.3] [G19-L1C:PCDAr:47.0] [G15-L1C:PCDAr:49.8] [G13-L1C:PCDAr:43.8] [G12-L1C:PCDAr:40.3] [G24-L1C:PCDAr:43.5] [G28-L1C:PCDAr:46.5] [G17-L2C:PCDAr:45.3] [G6-L2C:PCDAr:42.8] [G15-L2C:PCDAr:39.5] [G12-L2C:PCDAr:35.3] [G24-L2C:PCDAr:43.5] [R18-G1C:PCDAr:42.5]
39016,74,0x004A,OBS,189,179567.300,Msg 2 of 2 (10) [R19-G1C:PCDAr:48.8] [R15-G1C:PCDAr:47.5] [R16-G1C:PCDAr:40.5] [R9-G1C:PCDAr:41.3] [R18-G2C:PCDAr:45.3] [R17-G2C:PCDAr:35.3] [R19-G2C:PCDAr:42.5] [R16-G2C:PCDAr:36.5] [R15-G2C:PCDAr:31.0] [R9-G2C:PCDAr:37.0]
39016,2304,0x0900,IMU-RAW,25,179567.302,
39016,2304,0x0900,IMU-RAW,25,179567.307,
39016,258,0x0102,GPS-TIME,19,179567.300,Wk: 1991
39016,259,0x0103,UTC-TIME,24,179567.300,2018-03-06 01:52:29.299 | UTC Offset: NVM
39016,522,0x020A,POS-LLA,42,179567.300,SPS | Lat: 44.5653890 deg | Lon: -123.2719655 deg | Alt: 44.012 m | Used SVs: 12
39016,521,0x0209,POS-ECEF,40,179567.300,SPS | X: -2497094.529 m | Y: -3805519.574 m | Z: 4453098.788 m | Used SVs: 12
39016,526,0x020E,VEL-NED,30,179567.300,COG: 86.42 deg | SOG: 0.03 m/s | Vert Vel: 0.02 m/s
39016,525,0x020D,VEL-ECEF,28,179567.300,X: 0.005 m/s | Y: -0.022 m/s | Z: 0.017 m/s
39016,520,0x0208,DOPS,23,179567.300,HDOP: 1.0 | PDOP: 1.5
39016,2304,0x0900,IMU-RAW,25,179567.312,
39016,2304,0x0900,IMU-RAW,25,179567.317,
39016,2304,0x0900,IMU-RAW,25,179567.322,
39016,2304,0x0900,IMU-RAW,25,179567.327,
39016,2304,0x0900,IMU-RAW,25,179567.332,
39016,2306,0x0902,MAG-RAW,19,179567.332,
39016,2304,0x0900,IMU-RAW,25,179567.337,
39016,2304,0x0900,IMU-RAW,25,179567.342,
39016,2304,0x0900,IMU-RAW,25,179567.347,
39016,2304,0x0900,IMU-RAW,25,179567.352,
39016,2304,0x0900,IMU-RAW,25,179567.357,
39016,2304,0x0900,IMU-RAW,25,179567.362,
39016,2304,0x0900,IMU-RAW,25,179567.367,
39016,2304,0x0900,IMU-RAW,25,179567.372,
39016,2306,0x0902,MAG-RAW,19,179567.372,
39016,65,0x0041,TRK-STATE,172,,Trk SVs: 16 | L1: 10 | L2: 6 | G1: 5 | G2: 6
39016,2304,0x0900,IMU-RAW,25,179567.377,
39016,2304,0x0900,IMU-RAW,25,179567.382,
39016,2304,0x0900,IMU-RAW,25,179567.387,
39016,2304,0x0900,IMU-RAW,25,179567.392,
39016,2304,0x0900,IMU-RAW,25,179567.397,
39016,74,0x004A,OBS,257,179567.400,Msg 1 of 2 (14) [G17-L1C:PCDAr:48.5] [G6-L1C:PCDAr:46.3] [G19-L1C:PCDAr:47.0] [G15-L1C:PCDAr:49.8] [G13-L1C:PCDAr:43.8] [G12-L1C:PCDAr:40.3] [G24-L1C:PCDAr:43.8] [G28-L1C:PCDAr:46.5] [G17-L2C:PCDAr:45.3] [G6-L2C:PCDAr:42.8] [G15-L2C:PCDAr:39.5] [G12-L2C:PCDAr:35.3] [G24-L2C:PCDAr:43.5] [R18-G1C:PCDAr:42.8]
39016,74,0x004A,OBS,189,179567.400,Msg 2 of 2 (10) [R19-G1C:PCDAr:48.8] [R15-G1C:PCDAr:47.3] [R16-G1C:PCDAr:40.8] [R9-G1C:PCDAr:41.3] [R18-G2C:PCDAr:45.3] [R17-G2C:PCDAr:35.3] [R19-G2C:PCDAr:42.5] [R16-G2C:PCDAr:36.5] [R15-G2C:PCDAr:30.8] [R9-G2C:PCDAr:37.0]
39016,2304,0x0900,IMU-RAW,25,179567.402,
39016,2304,0x0900,IMU-RAW,25,179567.407,
39016,258,0x0102,GPS-TIME,19,179567.400,Wk: 1991
39016,259,0x0103,UTC-TIME,24,179567.400,2018-03-06 01:52:29.399 | UTC Offset: NVM
39016,522,0x020A,POS-LLA,42,179567.400,SPS | Lat: 44.5653891 deg | Lon: -123.2719645 deg | Alt: 44.055 m | Used SVs: 12
39016,521,0x0209,POS-ECEF,40,179567.400,SPS | X: -2497094.472 m | Y: -3805519.638 m | Z: 4453098.827 m | Used SVs: 12
39016,526,0x020E,VEL-NED,30,179567.400,COG: 244.98 deg | SOG: 0.02 m/s | Vert Vel: 0.01 m/s
39016,525,0x020D,VEL-ECEF,28,179567.400,X: -0.020 m/s | Y: -0.003 m/s | Z: 0.003 m/s
39016,520,0x0208,DOPS,23,179567.400,HDOP: 1.0 | PDOP: 1.5
39016,2304,0x0900,IMU-RAW,25,179567.411,
39016,2306,0x0902,MAG-RAW,19,179567.411,
39016,2304,0x0900,IMU-RAW,25,179567.416,
39016,2304,0x0900,IMU-RAW,25,179567.421,
39016,2304,0x0900,IMU-RAW,25,179567.426,
39016,2304,0x0900,IMU-RAW,25,179567.431,
39016,2304,0x0900,IMU-RAW,25,179567.436,
39016,2304,0x0900,IMU-RAW,25,179567.441,
39016,2304,0x0900,IMU-RAW,25,179567.446,
39016,2304,0x0900,IMU-RAW,25,179567.451,
39016,2306,0x0902,MAG-RAW,19,179567.451,
39016,2304,0x0900,IMU-RAW,25,179567.456,
39016,2304,0x0900,IMU-RAW,25,179567.461,
39016,2304,0x0900,IMU-RAW,25,179567.466,
39016,2304,0x0900,IMU-RAW,25,179567.471,
39016,2304,0x0900,IMU-RAW,25,179567.476,
